FACILITYID,pesticide_mean_kg
10000428,129.9585723876953
10000260,29.87969207763672
10000384,120.67021942138672
10000871,0
10000949,78.929229736328125
10000430,123.2926025390625
10000329,173.87010192871094
10004747,20.497285842895508
10001045,44.22064971923828
10006290,42.14971923828125
10004094,17.636699676513672
10001907,53.11762237548828
10005933,15.99329948425293
10002187,56.9940071105957
10003000,2.958750009536743
10000546,104.28804779052734
10005599,4.4729838371276855
10000259,18.364368438720703
10000467,200.8885040283203
10006613,29.879690170288086
10000691,22.397178649902344
10003008,0.008753865957260132
10000460,50.297325134277344
10000504,47.64484405517578
10000658,34.160884857177734
10006167,145.72711181640625
20000240,42.149723052978516
10005267,0.02050294168293476
10000633,56.79149627685547
10005319,20.289663314819336
10005362,77.98394012451172
10000308,147.2810516357422
10001041,56.537899017333984
10000840,135.7312469482422
10005275,0.0301683247089386
10000642,67.987701416015625
10004852,55.71931838989258
10004527,65.5098876953125
10000653,89.84061431884766
10000545,102.41608428955078
10004812,63.437286376953125
10003928,24.965333938598633
10001030,27.709457397460938
10001028,48.277069091796875
10001162,56.543235778808594
10002488,23.669336318969727
10000874,0
10000689,24.790451049804688
10006350,23.884674072265625
10002121,0
10001033,42.6901969909668
10006209,22.678071975708008
10000671,91.2752685546875
10001050,48.5370979309082
10002102,48.0804443359375
10004505,65.25022888183594
10000655,58.50350570678711
10000319,172.1439971923828
10004616,157.37303161621094
10001605,128.032470703125
10001972,0.9643887281417847
10000084,58.39435577392578
10003678,20.89249038696289
10006326,54.743003845214844
10006327,2.6610279083251953
10006596,2.2055511474609375
10003647,21.20960235595703
10000503,47.64484405517578
10000361,39.18414306640625
10000518,125.7095947265625
10004312,16.091033935546875
10000403,2.815129518508911
10000382,58.97540283203125
10006210,58.50349807739258
10000647,6.778169631958008
10000667,59.91575622558594
10000457,90.90608978271484
10006597,2.2055511474609375
10000455,90.90608215332031
10000687,22.67807388305664
10000635,1.833309531211853
10006389,2.012131690979004
10004667,0
10006351,6.788433074951172
10000641,7.784584999084473
10000657,17.344249725341797
10004677,40.64204788208008
10005054,81.06932830810547
10000263,99.87371063232422
