FACILITYID,avg_pm25
10001235,3.5277777910232544
10001237,2.762499988079071
10000510,7.800000190734863
10000618,7.413333415985107
10000542,7.733333349227905
10001279,8.558333158493042
10000370,8.9416663646698
10000191,6.5000001192092896
10000365,8.966667175292969
10000327,7.555555502573649
10006655,6.986666679382324
10001586,7.413333320617676
10004255,8.21666685740153
10003160,6.8750001192092896
10001804,7.199999928474426
10003579,6.386666774749756
10000577,4.991666674613953
10001808,8.208333492279053
10002949,7.799999809265136
10003793,3.883333206176758
10006515,7.549999952316284
10006305,5.600000095367432
10006308,11.339999961853028
10003175,6.07619047164917
10000628,3.785185204611884
10002247,11.858333349227905
10000561,7.8666666348775225
10000567,4.4666666984558105
10004264,8.95555559794108
10000573,4.6555555661519366
10000512,7.675000071525574
10006321,8.691666603088379
10002227,5.083333373069763
10000587,7.325000047683716
10000593,4.793333053588867
10000578,5.358333468437195
10000554,5.8500001430511475
10003124,6.706666469573975
10000089,8.25
10000569,5.166666626930237
10000557,4.9333332777023315
10000586,7.233333492279053
10001807,8.278947328266344
10000575,5.133333325386047
10000588,7.325000047683716
10002945,7.700000286102295
10003227,11.766666412353516
10003196,6.693333339691162
10002230,7.325000047683716
10000375,8.850000063578287
10006505,7
10000934,5.933333396911621
10000937,6.673333358764649
10000540,7.775000095367432
10002398,8.15833330154419
10000564,6.8933333396911625
10000761,6.738888740539551
10006304,5.166666746139526
10001820,7.566666603088379
10000933,5.059999942779541
10000928,5.320000171661377
10004018,6.172222137451172
10000927,6.944444497426351
10000939,6.8416668176651
10000699,8.358333349227905
10000219,8.183333396911621
10001734,8.244444529215494
20000141,4.775000095367432
10002262,7.173333168029785
20000142,5.3500001430511475
10003591,8.466667175292969
10002397,9.058333158493042
10000926,7.8500001430511475
10002226,4.9666666984558105
10000357,8.675000190734863
10001647,8.241666793823242
20000903,5.8750001192092896
10000703,8.041666746139526
20000902,8.399999856948853
10004608,8.51111094156901
10000702,8.041666746139526
10000705,7.173333168029785
10004625,6.583333253860474
10002260,8.333333333333334
10003962,4.883333444595337
10000351,8.350000381469727
10005219,8.01111125946045
10000429,6.891666531562805
10000706,6.541666626930237
10000381,7.5583332777023315
10006206,7.194444497426351
10000418,7.049999952316284
10003585,9.141666889190674
10000444,7.041666626930237
10000419,7.049999952316284
10006207,7.186666679382324
10000394,7.508333325386047
10001504,5.6722220579783125
10000763,6.193333148956299
