FACILITYID,npl_prox
10002570,0.05820400242727559
10002571,0.05172925912460676
10002579,0.025123153384115682
10002589,0.0869299447662666
10002591,0.014120566171874986
10002600,0.06969356907806884
10002605,0.04189868456078391
10002606,0.07809426605666286
10002607,0.06853090836256985
10002608,0.06783221262491322
10002613,0.047105456256880125
10002617,0.006656338506035408
10002629,0.05532605020207355
10002630,0.024338680454043957
10002633,0.011305554473479269
10002638,0.040639569130441054
10002640,0.059089012990797586
10002656,1.1607404290397816
10002657,0.004498378459639957
10002658,0.0044903198180589665
10002668,0.028825550424408385
10002670,0.057699626573386564
10002671,0.0560540082846025
10002676,0.02586476543858719
10002685,0.031694152351926394
10002687,0.08731532815802437
10002688,0.044892635942602566
10002689,0.04184564632072363
10002691,0.01359149140987039
10002692,0.011974804803922445
10002693,0.011984908989654186
10002697,0.023937853267131527
10002701,0.035901822409653825
10002713,0.015265945005319097
10002714,0.015213225558823313
10002716,0.008995904974470724
10002723,0.011398569280176967
10002725,0.010510274536547447
10002726,0.01049181916498742
10002729,0.014821181071541777
10002731,0.040573046885858874
10002755,0.176749050469591
10002758,0.011576321560251273
10002759,0.0091531493825169
10002784,0.03261144129911631
10002791,0.012182050909515874
10002792,0.012199315621148421
10002799,0.00758840825980013
10002800,0.02514112203811743
10002802,0.0136832322466496
10002803,0.013639315728556672
10002817,0.01829675471804098
10002822,0.013702970495900257
10002827,0.018165667482255284
10002828,0.01682334478272734
10002835,0.10594648735813043
10002838,0.06634722050628256
10002843,0.014289058556197042
10002844,0.0659189288190198
10002845,0.06690868014933389
10002857,0.1038208941677795
10002858,0.11337683532317723
10002860,0.08462382672432073
10002861,0.06015800650348687
10002862,0.06596349558898454
10002872,0.3603136178829688
10002876,0.01331772141884565
10002885,0.05923454738206531
10002886,0.05720907654040719
10002893,0.06025212817134213
10002897,0.1343919455069578
10002900,0.01139250952204895
10002905,0.010539120638748217
10002908,0.012916010432073381
10002913,0.009533363123075312
10002914,0.00951110953637437
10002916,0.015426925423542836
10002917,0.015444929147830468
10002920,0.008128686241071235
10002923,0.005176129027076706
10002928,0.013488797978076459
10002940,0.03859624451842033
10002941,0.038738587619374716
10002945,0.02371417671036466
10002949,0.014014427561369584
10002955,0.021640635886752756
10002956,0.02167191842056296
10002957,0.020823629130588907
10002958,0.12433703410351751
10002964,0.300920701303431
10002968,0.03239870129880296
10002971,0.03655797941509825
10002980,0.005360744944162204
10002986,0.01760484944657178
10002987,0.003762905491289111
10002988,0.004191294727522318
10002991,0.006514029988010326
10002995,0.20517763209317388
10002996,0.33348199997651934
10002997,0.2843862731980121
10002998,0.005002384769807276
10003000,0.002736862755267493
10003002,0.0030354745414139586
10003004,0.004489209030379597
10003005,0.0044588300392436496
10003006,0.0044640281414276
10003008,0.0042534352818798336
10003012,0.005438643585927075
10003017,0.06358921631498983
10003047,0.029422605896569847
10003048,0.08879314776559132
10003052,0.02217350178701976
10003054,0.054867251860097915
10003056,0.0821370338124917
10003062,0.289672622794172
10003064,0.04482095152473047
10003066,0.06469520339343089
10003067,0.0633628808701387
10003068,0.06535775370108542
10003069,0.044387816990146316
10003070,0.04508388249520483
10003073,0.06289120017245019
10003074,0.05279259201585626
10003075,0.03223591909800421
10003076,0.03181103635333784
10003077,0.019229071136498455
10003082,0.03651560356873877
10003083,0.04284462644039485
10003084,0.04320217971405362
10003087,0.021576931890181554
10003106,0.05455487546288696
10003107,0.021675928776567575
10003109,0.018355369270993894
10003116,0.5942313403977113
10003117,0.21269488783752946
10003121,0.023291641713300233
10003122,0.02568797342641352
10003124,0.23552352651096553
10003125,0.3394057517483572
10003127,0.043344162082668856
10003128,0.04374601825183184
10003130,0.04583695305248428
10003131,0.046311150565248295
10003132,0.04516795575675462
10003134,0.015351330507956886
10003135,0.015240899328270609
10003136,0.02067678159160172
10003140,0.04851975877825771
10003141,0.05082663305514619
10003144,0.06614635950743568
10003145,0.06698878721495935
10003146,0.09530104097318973
10003147,0.09365972881340498
10003149,0.15321914605755751
10003152,0.09357634306754185
10003156,0.16726185400243146
10003160,0.0723631018145391
10003165,0.033201530051237445
10003166,0.03067899832903951
10003175,0.03247064972205803
10003188,0.08440136932726444
10003189,0.07751580897072012
10003192,0.6530302421962492
10003195,0.04888251141057767
10003196,0.050232404840554266
10003197,0.08855552060209579
10003198,0.11851297044060459
10003200,0.025940934541580012
10003201,0.025962524667765295
10003202,0.05461215671331822
10003203,0.05523311101185235
10003204,0.05826240059897756
10003208,0.061639561327095874
10003209,0.07385799349220012
10003210,0.04598163800312672
10003213,0.15348063854795388
10003227,0.8003341581607768
10003229,0.35583861323015104
10003233,0.16513192487725292
10003247,0.01794629291530532
10003253,0.06440475858979895
10003255,0.031533997990175415
10003256,0.03163951847336418
10003260,0.04215851625125478
10003262,0.03639065271979888
10003268,0.02179073689250932
10003278,0.08084775019310006
10003282,0.07012829698819453
10003284,0.08262320420107684
10003289,0.019874022216082535
10003307,0.013702077930188126
10003308,0.016367558139637372
10003310,0.016583293550702177
10003316,0.029048607804708082
10003320,0.040808910189862116
10003324,0.016034502966078657
10003327,0.015436774699415819
10003329,0.0271582476733538
10003330,0.026726746796133665
10003331,0.01855243573897697
10003333,0.012111307674534274
10003342,0.09652079057468524
10003348,0.022681213139006964
10003349,0.02497193890499976
10003350,0.01861006651317269
10003352,0.01730505382124248
10003354,0.01927923001155198
10003356,0.024993530883204954
10003357,0.025021404668848737
10003362,0.0347927170470619
10003363,0.034151286664048375
10003365,0.03917670850486602
10003367,0.10690600903698665
10003369,0.020599902124673643
10003370,0.020648043939013958
10003372,0.08903879246900129
10003374,0.014412171173061945
10003376,0.01685826777007113
10003377,0.01669932333984644
10003378,0.01669799648912118
10003381,0.03966329909484499
10003383,0.05727812946722581
10003385,0.04823893541625541
10003386,0.046690628664542384
10003387,0.057387264909998445
10003389,0.012820152165490739
10003390,0.012697881541434869
10003392,0.14041642431891496
10003397,0.02071064082202193
10003398,0.022528238352109677
10003405,0.0374422800505201
10003411,0.1457861103767948
10003412,0.14296731577233357
10003413,0.44186343517876564
10003414,0.02536900208914772
10003415,0.04135809338945876
10003419,0.5197379507974602
10003423,0.026779467548778916
10003424,0.0414099183448769
10003425,0.04016172282836541
10003432,0.09450544279706058
10003433,0.0987700982536016
10003434,0.08866873828073649
10003444,0.02563829550120219
10003445,0.09414596594526654
10003453,1.3765357035825474
10003460,0.4866499482062226
10003461,0.4804584759478503
10003464,0.05776634851653787
10003465,0.055265671993912996
10003468,0.005917339858130859
10003472,0.019672424104877066
10003475,0.007525207112097011
10003479,0.005311708591038825
10003483,0.03058934359668947
10003486,0.003212987821422168
10003492,0.020210202428189272
10003496,0.020295158721188217
10003505,0.018174869035913435
10003507,0.050001389894272365
10003515,0.021213865984727347
10003538,0.04547867823765376
10003542,0.059329529322165744
10003546,0.03792601348556788
10003553,0.1245336416686195
10003554,0.11923252958153721
10003556,0.12404715869583564
10003557,0.11769126437259106
10003558,0.1209608126565911
10003561,0.1271088659281629
10003565,0.006484560575345205
10003566,0.026798295585932396
10003568,0.021235252989263216
10003571,0.04700534591994937
10003572,0.020817117194310984
10003578,0.052401864587980414
10003579,0.016604357282776944
10003580,0.05380645378322282
10003583,0.06847980740319622
10003584,0.017488112497260393
10003585,0.01708197963811025
10003587,0.009481933466418907
10003590,0.02301255745602344
10003591,0.006980372391417247
10003592,0.009855522328861771
10003595,0.03149340437318004
10003598,0.017633102600613557
10003601,0.0028885614986315254
10003602,0.002953285534535256
10003603,0.004060864835915913
10003607,0.0039525517528341434
10003611,0.011609651854235162
10003614,0.01890691583402318
10003615,0.019244064311807786
10003616,0.018960386476967846
10003618,0.04359512818870082
10003624,0.032866353047777574
10003625,0.0734799135990391
10003626,0.6908159294427063
10003628,0.04896862585744152
10003629,0.05770318507356164
10003638,0.05932929159385364
10003639,0.020000795534109102
10003645,0.3003329010289448
10003647,0.03480401054314914
10003650,0.011628650457043626
10003651,0.011475187008349319
10003652,0.011253088789151381
10003662,0.0134154974371507
10003678,0.008877210430394395
10003680,0.07648152342394884
10003690,0.04942902074845813
10003691,0.1505657666103509
10003692,0.006759114056230387
10003694,0.002876797499036932
10003698,0.029366778715651593
10003710,0.03746684547645755
10003712,0.17002456444320505
10003721,0.018163180943926622
10003728,0.04183099613180991
10003732,0.04426473822642801
10003736,0.03717065566481831
10003757,0.2716002577600231
10003758,0.009289195477761194
10003759,0.009181307439506793
10003761,0.0015468171626073991
10003764,0.014993483047204693
10003769,0.010839571811684087
10003773,0.02128080644048654
10003774,0.020896156366627696
10003775,0.021087946824661842
10003781,0.3400243173125441
10003783,0.23722481569269038
10003787,0.03193322344446202
10003793,0.019315949475473642
10003794,0.05275982684240615
10003795,0.05185441281902531
10003799,0.00400431104539514
10003818,0.0352483791235199
10003824,1.0161137112975958
10003826,1.2763898970647192
10003846,0.19475296880780066
10003861,0.20737664967799216
10003864,0.07497664603751712
10003878,0.0315697591614922
10003880,0.00909261169840537
10003891,0.034290811130334414
10003900,0.011963745916001219
10003911,0.04360523792794941
10003928,0.010252134539039524
10003934,0.013799134083878787
10003943,0.01991252875036393
10003948,0.08945451014235169
10003950,0.06018847186240443
10003952,0.00798323875522266
10003955,0.006536669024859271
10003957,0.005418261600025921
10003958,0.017002515882865613
10003962,0.007714037482141794
10003969,0.21712394427907586
10003973,0.015310500552997005
10003974,0.015249400069301993
10003978,0.018610892801337608
10003990,1.3838840959573186
10003993,0.29427693976705255
10003995,0.6846399156092493
10003996,0.2360738980899568
10004002,0.1155609376729191
10004003,0.2942442376328652
10004004,0.10913748950763802
10004005,0.10412336441118708
10004006,0.21424508760085686
10004007,0.2001692208502143
10004008,0.25347344608582584
10004015,0.12280577494277904
10004017,0.05339192256597777
10004018,0.051865300313824574
10004019,0.08575677666145441
10004023,0.18031441459312464
10004024,0.18903097901945898
10004027,0.08183297459874188
10004028,0.04298397206699006
10004032,0.10785770563874285
10004034,0.14996699287276238
10004035,0.15525795398041523
10004040,0.02956262893911127
10004043,0.03549289326096997
10004044,0.016660895670545045
10004050,0.014967327464544438
10004053,0.015095634379502742
10004060,0.22134359970284329
10004062,0.04304525791353791
10004065,0.17803304979720103
10004068,0.013175464353912108
10004070,0.017364895341136017
10004089,0.018623385757207258
10004094,0.04003314278455476
10004095,0.016488853218295966
10004118,0.027271483011662996
10004122,0.07476751506984497
10004125,0.5537838869727636
10004126,0.5074554575629664
10004127,0.6763067377181348
10004134,0.01657821071405414
10004137,0.018302332983518313
10004138,0.018399980251661677
10004139,0.01839492905337306
10004140,0.027360255375543943
10004146,0.03173094064083583
10004153,0.031452449686662075
10004157,0.022662115666535924
10004159,0.026998332451288347
10004165,0.029533949272113946
10004168,0.03977507763769778
10004170,0.019243804887929202
10004173,0.12135512151388922
10004174,0.11677099695995323
10004176,0.03687617932011984
10004177,0.02946778552717455
10004181,0.022990036642987786
10004183,0.69386220330992
10004184,0.9264401088628895
10004185,0.03523755177798196
10004188,0.05738869996982525
10004190,0.023279780729540112
10004193,0.014813914121536787
10004194,0.020913396040006624
10004197,0.03578260049864287
10004204,0.2116127200380129
10004210,0.10870708566243063
10004213,0.02173695249578992
10004215,0.14990989137669447
10004216,0.06420644987192074
10004219,0.047875439104557944
10004226,0.031379325166357865
10004239,0.021950581031937717
10004241,0.020076426897252735
10004244,0.01880396065348739
10004248,0.09876901075565496
10004255,0.01813045886476752
10004256,0.2326074916925955
10004259,0.01803081254170419
10004260,0.013782572877435202
10004264,0.20373657047566882
10004286,0.015053312186568456
10004312,0.08714530700699617
10004327,0.009017916132105524
10004330,0.012167043603970583
10004331,0.012148023942179313
10004335,0.008943072955622784
10004339,0.018576309196352135
10004444,0.2119689524404875
10004446,0.43470128183053386
10004447,0.47067193849372707
10004449,0.03655074286147062
10004451,0.04361191080105779
10004453,0.014741356012249759
10004461,0.021430585110154186
10004475,0.20037859214291173
10004476,0.30448070090718277
10004487,0.013815673671868145
10004491,0.020035997136719805
10004496,0.010558910413148692
10004497,0.010530474795144674
10004500,0.05244760617372325
10004505,0.03247127149526099
10004514,0.009269668097749331
10004515,0.009255694802730934
10004517,0.009308188463144013
10004522,0.01975813151969795
10004525,0.03550832579414078
10004527,0.009675527736081923
10004534,0.01086328462885204
10004551,0.01650192235548794
10004554,0.03818923410754327
10004555,0.1215215274220212
10004556,0.12568024460795973
10004557,0.021318431620169293
10004558,0.021136471985718535
10004564,0.04582170670419851
10004565,0.022859162211440038
10004567,0.014271409569537867
10004569,0.21720533780995263
10004571,1.0315824192820622
10004574,0.016809122188135923
10004575,0.02058457498922269
10004576,0.02062769825991269
10004577,0.017543352043423423
10004580,0.023147279557381106
10004585,0.026430344384463022
10004586,0.019667725835669142
10004591,0.01250518890008822
10004592,0.026437294852751324
10004593,0.026170973496823145
10004594,0.026628935654793823
10004595,0.027190192459899055
10004598,0.4882212438440951
10004600,0.023502859427661404
10004606,0.03680153299421254
10004608,0.030956113423469492
10004611,0.04506583164586119
10004612,1.1955099552700243
10004614,4.422366841918886
10004615,4.140125571888528
10004616,5.17497125457365
10004618,0.06412652078281289
10004619,0.042726756964901
10004622,0.0351955267245232
10004625,0.023735575616133275
10004627,0.034509413656805425
10004628,0.034453091309776945
10004632,0.012613111846768223
10004633,0.16876299080272106
10004639,0.25101058928810943
10004645,0.05254425949902202
10004646,0.05237196138241276
10004647,0.16316635246107064
10004649,0.37377503975844373
10004650,0.14828977854968828
10004651,0.058585426274524274
10004655,0.0576656104128825
10004656,0.15121847697431998
10004657,0.005823681310125798
10004659,0.1487034877639943
10004667,0.04205343806906317
10004677,0.02027758811919587
10004712,0.04872493676665258
10004724,0.32493532123556856
10004732,0.11472146171981215
10004734,0.029931334993831167
10004740,0.03197146001397142
10004747,0.01713462941936148
10004812,0.00798084082310362
10004822,0.14807505009797936
10004852,0.03102245749947444
10004895,0.04738776282139106
10004903,2.383109345929496
10004913,0.032044897229229555
10004920,0.04651287877118101
10004921,0.14095366891989586
10004922,0.12471229806843147
10004923,0.12234715379142479
10004952,0.025712168025002785
10005043,0.012923182104078074
10005054,0.02240731907258712
10005113,0.2281116613539792
10005114,0.2295970292311165
10005124,0.014662366536153139
10005130,0.06728402707461735
10005188,0.016868666349320344
10005191,0.0103465508996749
10005199,0.017792428850434385
10005201,0.03530620152371484
10005208,0.012166075133380957
10005219,0.42784928981156606
10005222,0.0313971109940392
10005227,0.1522979915216744
10005242,0.05877950637988246
10005248,0.024075288921692348
10005251,0.012633306430301382
10005252,0.009532249606895233
10005253,0.012404375622009687
10005256,0.02654888622257803
10005258,0.5138174317011927
10005261,0.00824699012936693
10005263,0.007322963109162173
10005264,0.020389497345380606
10005267,0.01147497121779563
10005272,0.020524220491441404
10005273,0.0241681235719691
10005275,0.013813113908001171
10005282,0.09631911538603276
10005283,0.10422156152682144
10005290,0.027290716179997013
10005299,0.0261321210190817
10005303,0.05927621200715251
10005305,0.02182076314582193
10005319,0.007876597530363953
10005324,0.011319471551296423
10005328,0.056678883820551466
10005361,0.0915981256258492
10005362,0.07277769511657207
10005378,0.1604012829293951
10005380,0.06549604025100833
10005599,0.059270476481966435
10005639,7.803672665307264
10005640,0.006116410063695973
10005642,0.004861214052052686
10005694,0.04214132802537236
10005749,0.15517690296808645
10005750,0.012854930270973836
10005771,0.007569285317630643
10005784,0.015423311954630413
10005832,0.16428905138255798
10005834,0.01715943177970479
10005841,0.010905817329580838
10005848,0.15123790946588178
10005849,0.045674371408136634
10005861,0.09265707864445258
10005862,0.09345806743203855
10005863,0.09555774368957447
10005864,0.09804210149443598
10005865,0.09875947514776914
10005866,0.09526235839037338
10005867,0.18405109962865507
10005933,0.07424241337108482
10005949,0.011531437018438125
10005978,0.01657965408738487
10005985,0.09822118456570839
10005990,0.1851903418743598
10006146,0.05198443528779283
10006147,0.01938327992268665
10006148,0.040563840639530044
10006152,0.02056005425912392
10006153,0.07132062843158303
10006154,0.02942079501362902
10006167,0.026288110853841553
10006168,0.039136219145171694
10006170,0.05463842518021499
10006171,0.034707091018955645
10006172,0.026562224419467394
10006173,0.02379242169172089
10006174,0.02326071258353403
10006175,0.16964111610136545
10006176,0.16015772094928338
10006177,0.014831239661415438
10006178,0.014868166453925852
10006179,0.01946399607303673
10006180,0.01940734271593131
10006184,0.3709128090515432
10006185,0.020403737559239424
10006186,0.022736360998096703
10006189,0.008419491358570457
10006191,0.11104075866251079
10006192,0.014530337702899285
10006193,0.09596860503800593
10006194,0.10207827645548208
10006195,0.02018023834384272
10006196,0.028957767968449066
10006197,0.01649542434901583
10006198,0.019815284483188547
10006199,0.018226104675428317
10006200,0.018090335717468233
10006201,0.018504653568911532
10006203,0.009169453911035583
10006204,0.06880143382426293
10006205,0.10496528125498784
10006206,0.017202169229852404
10006207,0.01716064424716604
10006208,0.023254056892117757
10006209,0.017814564467844685
10006210,0.017773137224004865
10006211,0.01661091401290333
10006216,0.017275965399591277
10006217,0.19420132092315778
10006218,0.033698898028421964
10006219,0.13312948148266482
10006238,0.010452671790644562
10006241,0.03606283985811398
10006290,0.028850622313259557
10006297,0.18806643600888326
10006298,0.05316279662821694
10006299,0.049209985483283
10006300,0.015519698604505635
10006303,0.04604939283886223
10006304,0.0054239855018474205
10006305,0.009788132187333421
10006308,0.005588318538270306
10006309,0.05905676425854279
10006310,0.12855238279599335
10006311,0.014822387526362777
10006312,0.017859780909197674
10006314,0.039838223633329284
10006315,0.05626249678763048
10006321,0.005153486817204675
10006322,0.020755914530394135
10006324,0.032608978292635954
10006326,0.18788729490893424
10006327,0.02053166020034891
10006328,0.05061289064089706
10006329,0.06822916729119698
10006331,0.013678940306659917
10006333,0.12751079188916536
10006334,0.04232474219158279
10006336,0.2625133836705556
10006337,0.12003325769561685
10006339,0.022357512982183674
10006344,0.04397634875463538
10006345,0.30104131219287306
10006347,0.011540098073716249
10006348,0.023176828613024628
10006349,0.057145227660020365
10006350,0.029683629240436188
10006351,0.17620898373234425
10006352,0.17474743191392056
10006353,0.13663732754102278
10006354,0.039678739767698173
10006363,0.23890670346711265
10006364,0.6218682669748883
10006365,0.32742878415213683
10006373,0.1552906117792555
10006374,0.07788690975916221
10006375,0.14042862365821118
10006376,0.15642719148802672
10006377,0.018497809224860527
10006378,0.058745850366563615
10006379,0.02329597720510897
10006380,0.11828453369784621
10006381,0.013564829492358207
10006382,0.13788116906028136
10006383,0.18085038976261808
10006384,0.3301679679454324
10006385,0.01901506372849722
10006386,0.06051029313787568
10006387,2.348055698186233
10006388,0.00492078045199342
10006389,0.0924689396722778
10006453,0.014759872080768323
10006505,0.13882073332553518
10006508,0.03949224491473188
10006509,0.03850360458071747
10006510,0.010710000988828027
10006511,0.017485709804713388
10006512,0.044141174413734545
10006515,0.023631374259330113
10006519,0.020614698556403115
10006520,0.010683399316988789
10006522,0.014993928827899218
10006523,0.0370095180817022
10006524,0.035046546511129
10006525,0.014185308634933728
10006526,1.6237151242883603
10006528,0.052094333156782045
10006529,0.011194352491768936
10006530,0.1706822031265838
10006531,0.09186040380977477
10006532,0.03392858259233175
10006534,4.649566986889367
10006535,0.02327456638408758
10006536,0.07178846140978658
10006537,0.010351238215076034
10006538,0.030583410049795198
10006541,0.18311633446926967
10006542,0.012457808594546697
10006543,0.014883608472362687
10006544,0.01902064744518346
10006546,0.15436820502768717
10006548,0.04660296785647692
10006549,0.06032289205826562
10006556,0.022679476389264278
10006557,0.011474125390559236
10006558,0.04502617642739993
10006560,0.20536335024375907
10006561,0.3995049364622928
10006562,0.06009373102160522
10006563,0.017436338737844177
10006564,0.12266855505250285
10006565,0.014822569347462284
10006567,0.018713417234979837
10006568,0.028235789167920092
10006571,0.05823546732142899
10006572,0.07370679051203329
10006573,0.010219937132218818
10006574,0.10002711435888377
10006575,0.0031704969537459868
10006576,0.058410590372046184
10006578,0.8439825810495807
10006580,1.0310424534555176
10006581,0.089754300118354155
10006582,0.019905616970951168
10006583,0.19900381097862926
10006584,0.01735424213456718
10006585,0.012717979083564143
10006586,0.045072537830356384
10006587,0.002900840477676417
10006588,0.004057421344176682
10006589,0.00953065636634005
10006590,0.009327063846340387
10006591,0.002914010686573617
10006592,0.005418853492458408
10006593,0.018615789354448912
10006594,0.021922163425722167
10006595,0.30226600985994073
10006596,0.02731374377361437
10006597,0.02737389536356383
10006598,0.18845078125160172
10006599,0.1700107201397072
10006600,0.20189257546693506
10006601,0.18941947534604145
10006602,0.09125957292515659
10006603,0.8577912615438498
10006604,0.0785481717771426
10006605,0.10166291343629834
10006606,0.12315815367582285
10006607,0.7431653590500165
10006608,0.09848924901565859
10006609,0.23479312624612986
10006610,0.2382752913256851
10006611,0.05612930385673676
10006612,0.01152056855417237
10006613,0.021535860040346824
10006614,0.004638193037865936
10006615,0.03694364653352591
10006616,0.10504113279645508
10006617,0.02256571571887122
10006618,0.1835833336457567
10006620,1.1549646513217768
10006621,0.05904666380038939
10006622,0.031463571337674245
10006623,0.09369112812323731
10006624,0.09014183380008736
10006633,0.06393191517425464
10006638,0.04864718646819938
10006639,0.03153052030598366
10006640,0.08513536043390031
10006641,0.05370413682194497
10006642,0.11950275945722999
10006643,0.018781626368825424
10006644,0.054007730455033626
10006648,0.0809536652998198
10006649,0.011256615964794978
10006650,0.0037654440516791776
10006651,0.02797901301995241
10006652,0.012681597757537993
10006653,0.06594458332916005
10006654,0.006495015132913675
10006655,0.004522737264572419
10006656,0.01208429592833782
10006657,1.4353693597550183
10006658,0.014046936477589797
10006660,0.07175518016806887
10006661,0.00977656264948584
10006662,0.021254822571562002
10006663,0.026949263005042075
10006664,0.012652822670770222
10006666,0.018249140114809295
10006667,1.1810013358071698
10006668,0.06869092042129375
10006669,2.2834298266625637
10006670,0.04153315256387327
10006671,0.024432172536247118
10006672,0.054841006389925576
10006673,0.04632736882844022
10006674,0.013481618217748462
10006678,0.1670773213644588
10006679,0.1722124497748757
10006697,0.006517220434783845
10006749,0.05538063101030048
10006837,0.261778092665281
10006936,0.08496665096598648
10006939,0.8939960679852785
10006944,0.7876331361371423
10006955,0.05797351571686386
10006958,0.19164096852971693
10006960,0.21130288534441224
10006966,0.1639185626995174
10006968,0.019557716258865144
10006969,0.14207014356784686
10006971,0.02607773107868811
10006987,0.013168354322672604
10006990,0.19668594093040234
10006992,0.014812160482578883
10006994,0.14671673631091023
10006995,0.1979585235260009
10006997,0.046833067860039664
10007011,0.02258626028580449
10007015,0.20497227313683797
10007016,0.0455969897356325
10007019,0.5056002670426639
10011319,0.019993654505788945
10011321,0.01764718144277398
10011326,0.01761530008219946
20000020,0.027244371275777824
20000021,0.2107788970611054
20000040,0.00469737928587829
20000140,0.05155793301092109
20000141,0.12815650615019303
20000142,0.05059434407237936
20000180,0.8184739300295358
20000200,0.016105995704734345
20000201,0.016018945119186504
20000220,0.6205683161787818
20000240,0.02933338031847381
20000260,0.011872655114728178
20000261,0.014414639520259632
20000262,0.019931560029487136
20000263,0.23030714450931428
20000264,0.059181121080677655
20000280,0.1554544430079015
20000300,0.0829658328534637
20000440,0.02310814780157296
20000441,0.010307735156933997
20000460,0.005236890160206741
20000480,0.02293624363900647
20000902,0.017646017059614882
20000903,0.004840487221179032
