FACILITYID,flood_risk_area_m2,flood_risk_percent
10003116,42185.03307743127,1.2183047909060452
10003229,1574634.581281319,41.84688415529853
10003075,0,0
10003662,4706.792170297222,0.11834523299171866
10000955,NA,NA
10004330,NA,NA
10004331,NA,NA
10001029,61164.45661638892,1.3494635352195599
10004089,NA,NA
10001337,314898.43783141347,6.638169555158957
10001941,23453.669561686842,0.5009301348958864
10006197,1126690.27513271,28.42187601715519
10000968,1294958.580489185,27.841820867254043
10004659,78742.54247890992,1.6247503475529124
10000956,NA,NA
10000659,152531.82289068893,3.791828672373926
10001678,0,0
10006508,176092.91932250647,5.0605119097452
10000119,212265.12755247345,5.3264524818237184
10001940,22373.181541730646,0.6021113725784616
10001459,816789.9749020344,23.736279283047118
10000632,0,0
10002245,0,0
10003330,151515.629911838,3.819889848659129
10000606,149283.78352437253,1.439995573326501
10000994,0,0
10002968,1162112.7628183754,23.72469550942677
10002190,2140831.7793701347,57.99289028134077
10001375,0,0
10002135,963378.964395597,26.02210524684585
10011321,2406843.0391637534,15.612384238890087
10002084,0,0
10003826,535713.9416483438,11.367852365194633
10004646,4099773.195486674,84.48591650571294
10001387,0,0
10001366,150926.07226948126,3.1000357136272623
10001342,1386611.6564342496,29.688019446371005
10000273,894.1191418525938,0.017435759544247698
10001357,780504.8013267596,15.007642552711168
10001364,776858.5318454504,13.709888688768043
10003846,1245442.0665717633,25.822142642024648
10002287,NA,NA
10000269,1071369.460497634,21.720682038267284
10000267,409028.84019598586,8.731979999576161
10001361,358242.645006268,7.824304995864904
10003818,0,0
10003165,369886.3809097756,8.475288281394882
10003136,NA,NA
10002908,NA,NA
10002964,853532.258609257,22.106356742705717
10011319,867286.4631284439,17.342976947536382
10006211,458866.4971856811,11.024063764820049
10005784,0,0
10001324,0,0
10001322,0,0
10001331,179977.2890198531,3.472537083295236
10006549,1680374.9768868326,41.83673046888973
10001631,284203.16534084204,4.547708294685841
10001617,NA,NA
10001626,2329434.8996662195,45.97791975638315
10004043,5424.827002961578,0.11580633905937843
10001606,594938.1521686043,14.286904799488925
10002405,2648210.653143282,56.16884538767081
10000942,108832.40294526845,2.190705163311588
10001624,NA,NA
10001612,NA,NA
10001622,1504098.5409086868,28.357911043823027
10001615,NA,NA
10004065,1000174.838170648,19.87038440563234
10005849,7144.622347541812,0.17673116086163954
10006558,33466.16778360167,1.0104228260510495
10001216,1719512.6086337701,40.5165337596755
10003156,NA,NA
10001204,0,0
10000078,4356999.324257582,91.82509505150165
10001199,44492.260818239716,1.2693563494518163
10001218,3417886.8442558264,95.88918796154468
10004248,3152527.748738199,47.05940278913427
10000070,115819.27402022846,2.697685700681408
10000085,2932245.3064518305,58.5401899234497
10006523,NA,NA
10001221,NA,NA
10001197,462043.0520043808,12.167106280935936
10006679,NA,NA
10000075,NA,NA
10006560,102239.13363523426,3.0798452539479304
10000076,134955.2980536503,3.983667112559487
10006561,664091.7083113177,18.897334984303892
10000088,2790912.1784153073,65.9836527041642
10001619,NA,NA
10006381,1639227.6047882065,49.713373312874495
10000066,0,0
10000065,0,0
10000069,223029.9951666519,5.237583414576083
10000080,1278747.3677141273,31.378445392434557
10001821,0,0
10001906,4150764.9547886997,87.24667630024052
10001910,2133885.9191347603,46.039720625398076
10001908,3238442.2493194425,86.04123719332094
10000062,NA,NA
10004244,2229127.2980326787,52.22391701716242
10001816,424130.19959768,9.822780532523936
10001584,1183568.508654285,25.170033117084266
10000144,177565.8949507085,3.799796803705413
10001954,2807503.624503934,62.256495810283454
10004645,3636345.805093906,81.356119836083
10001974,0,0
10000165,2066703.8753626621,44.97243781860997
10006298,0,0
10005114,151688.59653249662,4.174985531672359
10000163,29665.25589732412,0.6082626052564998
10006238,68171.58194145076,1.5205347554592124
10001585,1412317.3869081107,37.34925006980235
10000172,0,0
10002913,0,0
10002914,0,0
10000135,575840.2007873493,12.11066821591273
10003329,184288.73606298093,3.9376573135071777
10001210,444056.9513066544,11.392012647677063
10001241,113849.03128327391,2.762743875276937
10000600,63863.700579400596,1.5574778630620265
10003542,1601032.2521222676,41.608794998923884
10001718,2154923.8764954284,45.55527231490334
10001989,NA,NA
10000598,0,0
10002860,NA,NA
10001990,NA,NA
10002249,269009.7838099279,5.271594813740348
10003758,0,0
10001242,1437513.8407897062,40.22926217292802
10001232,186967.46214271325,5.088368087669989
10000622,0,0
10000595,73399.37763342634,1.3346580287919736
10006519,0,0
10005113,45202.74053243754,0.9607678158168339
10006365,0,0
10001240,10428.899630868998,0.2295999480201428
10000330,378853.17662385193,7.39582024204837
10006386,163377.3485307,3.513728626818502
10001239,460048.3708541908,11.066018223183798
10001235,0,0
10001237,0,0
10000510,0,0
10000618,798371.6597313463,18.145102011146946
10000542,467643.4986526005,9.520574950146782
10001279,377097.05319802533,7.137439130844774
10000370,146148.22441665255,3.657402502906717
10000191,NA,NA
10000365,946187.6435943143,19.013904476893632
10000327,148263.9683523959,3.99286939510436
10006655,38344.72981578233,0.9311014047030969
10001586,1649123.0765268852,32.12271420936899
10004255,0,0
10003160,NA,NA
10001804,0,0
10003579,0,0
10000577,3436.2124237856247,0.07679197812454867
10001808,1469012.9043453345,32.73511695363936
10002949,316160.45257605397,6.741308327616058
10003793,0,0
10006515,54641.68026499643,1.331163753833651
10006305,NA,NA
10006308,0,0
10003175,NA,NA
10000628,0,0
10002247,273045.94656096643,5.402192124688394
10000561,918107.9283295196,20.263058657320453
10000567,0,0
10004264,1221907.9308759198,36.17659759584597
10000573,84951.9226542559,1.4396829583438124
10000512,4113332.2783407243,90.70991064260643
10006321,563796.6118691922,12.75994145776023
10002227,0,0
10000587,820340.0628651205,21.602291939357073
10000593,0,0
10000578,887231.0565135943,19.85263776125708
10000554,0,0
10003124,NA,NA
10000089,1889454.6717228277,48.80876691888875
10000569,618826.9208234941,14.185512419828722
10000557,NA,NA
10000586,413797.9387859989,9.279825751727913
10001807,1787906.2416151606,8.774988153705596
10000575,0,0
10000588,698467.575487984,16.470062246059598
10002945,279092.3941974789,6.110217656013033
10003227,302830.00606779935,8.947145135945252
10003196,1275613.5033609695,26.505953739476553
10002230,164619.63049736276,4.7105344002400855
10000375,638361.5203481015,12.830417894338474
10006505,0,0
10000934,551368.0471358878,13.839592770002488
10000937,102644.76706784718,2.2750473410199215
10000540,1212274.6420957376,33.09592621154784
10002398,0,0
10000564,237223.99933299454,5.537551751369383
10000761,31691.294805909278,0.6153942745726129
10006304,NA,NA
10001820,0,0
10000933,204996.10399621446,4.239142208633799
10000928,584897.9576475859,12.30709635077571
10004018,463799.2128652357,9.063698469698721
10000927,40622.49567555401,0.847807606482575
10000939,102825.00800240712,2.079523896218904
10000699,2000233.6315513533,48.45037967662023
10000219,NA,NA
10001734,38985.14584626654,0.8379588790306397
20000141,221139.18419942705,5.708932693344741
10002262,603605.0840611975,11.164241666062354
20000142,416051.72167161567,10.75737838171691
10003591,781758.830364765,16.89333371088455
10002397,0,0
10000926,127172.17262501686,3.1603115472925145
10002226,0,0
10000357,2002656.5686215067,52.118329346753846
10001647,NA,NA
20000903,0,0
10000703,168204.99120755104,4.359155262829748
20000902,600103.3515140468,14.79435900877511
10004608,955492.1312740596,24.80622808054415
10000702,302612.2872083438,7.603398899689688
10000705,608790.2737834918,16.714965134608654
10004625,1395861.5920434105,40.011455283421306
10002260,1171502.1389489467,29.867283581196567
10003962,0,0
10000351,1613720.1505659341,40.88220173574692
10005219,111293.18078194065,3.041590285431215
10000429,NA,NA
10000706,336783.5731185983,9.722825722487869
10000381,1495685.9701878936,30.339078296910287
10006206,830683.3433613336,16.261888961925113
10000418,811030.6124838695,15.578258042197934
10003585,133659.38520617477,3.5554797443828106
10000444,3368891.7224813923,65.83807075039721
10000419,813216.9695724167,17.099919494818614
10006207,1125171.7610154166,21.965253276700412
10000394,856551.4393221745,21.0566150729687
10001504,196774.12647273255,3.793096208075155
10000763,0,0
10002261,291324.2488653518,8.218074946821105
10004574,1005557.8692301543,20.352513282226074
10000701,152886.68124065024,4.374741594836904
10003140,NA,NA
10000494,513354.9688876184,10.856131777479638
10000465,1084506.7590036755,25.261237225940103
10000453,2157180.3066006023,44.64476891313963
10000437,370582.9761750139,7.694964206947093
10000420,760476.8959599269,19.382289827458788
10000440,NA,NA
10003127,NA,NA
10000473,NA,NA
10000745,149802.66461012443,3.1302131489973983
10000744,NA,NA
10003141,NA,NA
10003128,NA,NA
10002177,3520236.5776000456,70.10152815296574
10000757,NA,NA
10004576,1238150.5823206867,26.134490527840722
10000441,NA,NA
10000760,NA,NA
10003210,142747.75231753255,3.8978883045614547
10004557,2009352.2207755942,43.58086245820007
10003132,NA,NA
10003122,NA,NA
10003189,247037.22714059753,4.4403117129678416
10002175,1622095.5808871547,34.51917996851803
10004615,111725.7207383491,3.181590964144948
10004558,1244682.4558091015,33.321845358485156
10000548,4712127.171145091,99.27740182334432
10000337,2447949.8047886724,45.647874498778165
10004628,542825.3278128615,15.44791609958199
10007015,0,0
10000412,2117844.7008862,42.56895686642432
10001450,1536143.8951953005,43.681039793716856
10000481,26047.797155814507,0.7168801566007198
10000334,59151.482748907954,1.1964558774688998
10000377,1003542.6300300449,28.10048789830385
10000528,64988.73282095743,1.864515938577639
10000392,368132.4094855525,7.450846495104269
10000347,0,0
10004627,343737.46612883307,9.870294621833818
10000464,350968.25459013885,9.143971499439944
10006617,472238.61223887594,12.65291922127611
10000495,924758.35420921,17.325609852562863
10003948,282655.9842999151,8.048420385526281
10000531,3308957.2958626426,94.75466447896032
10000547,5033265.377360638,100.00000000260074
10004571,125208.07255263113,3.333949154812943
10000435,205112.71026735037,5.732069810412192
10000333,582779.2848633215,12.769267501532894
10004649,892499.9741708608,25.142114430740225
10001460,672372.0044711884,18.547772382707254
10000478,1001033.2622644937,26.8031590904691
10000448,1531472.685058934,43.763031636861996
10000246,1367173.4431522319,30.90367677298895
10000544,3043955.678289479,76.44643581757867
10004461,0,0
10003197,0,0
10003957,796872.96058453,13.973808911415192
10003146,NA,NA
10004569,1670228.5751073798,47.30585054918341
10004476,421987.2667387676,10.644771135817441
10001454,647002.3514013167,19.211612952234596
10004577,2307770.3349071783,57.471544141851474
10000400,2195689.02468205,53.62356364715717
10004591,NA,NA
10003389,216575.43250283087,3.204591251014695
10000350,211442.6348939222,6.036538014935706
10001233,14450.946628125423,0.4002607677882374
10002244,999330.1180568237,26.841854791935305
10000752,0,0
10001231,195940.386255296,5.078915626207759
10003761,465951.9541985847,13.099638437723884
10006312,995238.7493472853,24.72077800217991
10006620,0,0
10002428,170643.28256919273,3.4886499545113177
10000182,1443286.4421262022,11.149247820486817
10000369,332091.7314448005,6.893558158009262
10000750,0,0
10006509,0,0
10001445,2078308.0185452816,51.360819574608875
10003950,1396694.2147004167,38.92507458567499
10000253,0,0
10000332,673306.8731260551,17.403395688710383
10003974,0,0
10006621,NA,NA
10003424,705638.9407002252,13.950498948225661
10002469,67767.94558451416,2.068035895930414
10002233,NA,NA
20000441,0,0
20000440,0,0
20000460,0,0
10005242,36166.21248726395,1.0249928917023199
10002294,0,0
20000480,0,0
10002980,110122.87921942011,3.0819507259105112
10003213,0,0
10003958,0,0
10003955,0,0
10006697,0,0
10000762,NA,NA
10002463,123416.45213134277,3.4535799737561685
10003969,0,0
10006377,NA,NA
10006219,249277.96194803057,6.7519511683793265
10002184,2262672.9744418315,63.46763237947255
10002157,817202.2705591263,22.18410068763369
10000363,136004.16269447003,3.739469226363032
10000352,1861149.9713403087,49.69872573462234
10004632,2332048.142981835,61.1455994843699
10004565,438336.7824720487,11.35315137704604
10000472,1683396.538602235,43.20858025874002
10004600,303505.3413161239,8.260211934462285
10006678,NA,NA
10000353,1652940.0740047595,43.33062550414333
10004618,495122.79558008874,13.957690260961378
10004554,769418.2647763484,21.10978787589764
10000527,80519.79598526278,2.2971160210355075
10004564,1329391.6292235388,37.542118857692344
10006337,911877.7210438665,26.9113638181933
10000399,445533.4116211679,12.146149308077996
20000180,2726756.7839699076,75.33155080136048
10000072,18174.78810490515,0.3819874475517905
10000485,32547.828355555757,0.9172942885344044
10006534,135500.78830991362,3.8654829448323427
10000515,682727.5518695569,17.95682934201196
10000390,4159142.7915217737,79.62255469255165
10004062,96533.97033651668,2.7033139142941143
10004044,NA,NA
10006562,507591.8690353465,13.335778002420929
10006563,0,0
10000424,918689.6667087468,21.418080502148058
10001860,336659.1347881684,9.724905725989494
10006387,1122360.537928042,32.82187647923902
10004053,NA,NA
10006170,0,0
10006557,NA,NA
10001186,NA,NA
10000077,0,0
10003611,40271.315425512876,1.107915864636576
10006336,2925691.4816497997,77.40219632053399
10001177,0,0
10000380,1284342.601811952,33.498403376687044
10006837,57329.23336749336,1.6789872499195755
10006623,544052.9348224842,14.085047093448752
10001184,304627.5964806717,8.429436310635019
10004655,3927359.624278497,99.99999999999945
10002455,219926.0761053631,4.257998164725379
10001681,327044.139497871,6.046199083403508
10006543,754540.4232233275,16.048269603210926
10006520,374690.77213293145,9.483784535224343
10001679,602403.3103316855,9.759101166924546
10002440,168241.49809514167,5.091499289519073
10002460,85701.03805042455,2.589015249242568
10002459,0,0
10003639,4411.541093488639,0.11528626287166037
10000111,354453.8112568844,8.726039009809238
10002493,153047.91403509516,4.624061743674549
10006538,963459.2653922879,22.121144885537372
10002470,0,0
10003995,274103.00948400295,7.639449966631581
10002861,344046.279846957,8.653908199530226
10002472,261174.72604808497,7.913106822619885
10002505,NA,NA
10007011,45011.07701753633,1.2260060031794355
10002923,1729619.948083758,47.41328313640382
10005861,NA,NA
10003934,580488.226648082,13.131154007466025
10002250,2241410.4281542934,53.031861970056504
10005866,NA,NA
10005862,NA,NA
10002476,221483.63645938097,4.261384180335643
10004070,0,0
10004050,1068132.2609635682,30.654590855567594
10002020,NA,NA
10006955,481648.91831711354,13.24786707759465
10004475,54638.46005854045,1.5545989426356348
10004598,933081.4899249496,21.82431867650206
10001078,NA,NA
10002485,72973.36935604444,2.0777023538441513
10002492,990339.8970234661,29.055884463625205
10004515,1422360.4328469138,39.41538694966814
10001862,38796.38065223749,1.1058664097574178
10001861,21205.027248510614,0.6128727021121252
10001093,21090.482463056866,0.6218717334654533
10001871,399269.9701466102,11.974071152138306
10001423,49957.65043311648,1.41520479421255
10001852,237737.99888157562,7.168121356885897
10001863,0,0
10001414,997914.4625873175,29.3095959617268
10002656,440253.1710900839,12.782056193215807
10001432,1099000.976659205,32.235294480338396
10004952,957020.9460413544,28.31803465834027
10001914,186922.73652578398,5.198339885955239
10001404,NA,NA
10001384,0,0
10004032,71818.59052918549,2.1220591184997284
10001918,NA,NA
10001913,NA,NA
10006565,NA,NA
10006546,443631.86626409256,12.802956488522623
10001556,0,0
10001557,NA,NA
10006667,650531.4106991914,19.970777352681555
10003794,0,0
10004040,NA,NA
10003775,2107.0043843999,0.05366683868570475
10002362,162738.0907729058,4.744410984883379
10000976,376016.48380723945,7.520584444541825
10001601,781098.6423036036,21.084408456661578
10003415,0,0
10003795,0,0
10003392,0,0
10006612,583648.0974955088,16.225890930205914
10003783,280354.3206725825,6.447127783324659
10005130,3063880.697277937,88.77155666375974
10003603,634504.9517030122,15.045565942180275
10006588,473289.94183442125,10.930588873932075
10001725,246773.8638033512,5.289423002417449
10006587,227654.1872303561,6.661537681286204
10006589,0,0
10006590,0,0
10006592,494517.79688261444,14.840297836954
10006573,0,0
10001572,454758.5782196051,9.197076326041742
10000981,0,0
10000924,0,0
10001596,130921.6065046601,2.7904985496410175
10003255,274728.92311245314,7.289029330678086
10001579,81461.9014120595,1.9698854615772805
10001592,79599.04396294773,1.681354453604796
10001589,NA,NA
10003310,209.04324288695426,0.004827340780978877
10001594,0,0
10003289,75772.7020477685,2.042430356666335
10003278,368682.0574847325,10.843192002157513
10001591,0,0
10003320,296243.08834680216,7.824337386701682
10003284,0,0
10003256,286595.0079659196,7.901333734597193
10005834,123505.51984862288,2.9452686289882726
10006218,157229.80312235342,3.74545185170059
10003247,0,0
10001581,1230129.6172148176,34.47054413201087
10002640,685144.316679344,16.424796107760482
10001787,491454.1957438048,11.585505829178496
10004159,5251.243074251345,0.14410389633386142
10004157,254344.4780932325,6.0098979440404525
10004197,249495.9658547261,6.748409428090726
10001754,223763.30994460065,5.40518217889988
10001027,786452.3311504864,17.568655787209156
10001770,810674.4957467892,18.279231222254264
10004184,20088.101915907206,0.5358844204771297
10000991,0,0
10006583,107249.01909450749,3.163743642774704
10003376,720937.9750041352,13.549210804151077
10003372,507719.8354162007,12.666833313030287
10006966,NA,NA
10006968,0,0
10006969,NA,NA
10000092,NA,NA
10006987,NA,NA
10005949,251394.19268547135,7.3893657290743375
10006995,4064.688361005345,0.12200984587624447
10006990,0,0
10007019,37496.71520316516,1.1089910160720806
10006994,533169.2889370628,16.056739651144927
10003383,154159.22337034193,4.448185772675869
10006997,0,0
10006669,153096.4633329411,4.5669621557779685
10000999,46282.92565877526,0.9761852853538213
10001007,40421.95091681658,1.1416866690599918
10002605,22434.407606352284,0.5452412061089343
10002564,1120588.59909202,26.37460708849356
10000993,211313.16878981976,4.642104472989399
10001004,136821.25962006598,3.2533026414707766
10001005,2735.672632706521,0.07350247291241095
10002608,261693.35645373433,5.290365682949419
10002537,387284.97170509957,8.124062068021457
10002591,34946.76228868699,0.852454030049587
10006624,307553.163213235,8.218574170360238
10003425,1630306.8492522617,32.80389224605899
10006384,NA,NA
10003331,47946.913489734965,1.1754215597433362
10006605,NA,NA
10006606,0,0
10003262,77298.29286825814,1.5561515110775668
10001583,0,0
10000984,0,0
10003342,433890.3971439833,8.801062466513528
10003348,80503.32219651874,1.9774603143212615
10003413,191698.94684214293,5.468566297046575
10003370,0,0
10000826,1129677.59223324,17.56447355698301
10002345,0,0
10000852,742.9804517683602,0.015764339448562474
10001293,0,0
10000824,2927075.477575224,44.78762556652644
10000992,914304.8348883699,19.12130727433146
10001003,248659.93131101003,4.9390902927747815
10002431,604436.3614729261,10.795368183385811
10000825,5460851.026373955,66.28355854218296
10003350,287867.01718734525,6.342964870926044
10003362,595501.3879112336,12.036407234588008
10003432,1606977.1977806352,33.05762654979777
10002570,1034887.3487905633,28.90800780977876
10003414,127958.44797455284,2.5053091313906246
10003434,336091.19376852555,9.519760044826617
10003377,58024.166242549516,1.478464141802552
10000801,1453302.3432745575,23.85658219769177
10003369,0,0
10003356,222188.87176268903,4.657390353716878
10006185,0,0
10002346,0,0
10003390,274308.1543230072,7.885370568298626
10003354,184520.00935841637,5.286212912827565
10003411,2181971.3379692268,58.35199811033343
10003381,490210.09439550905,11.444511453647479
10003419,0,0
10002571,416759.50012396893,6.730785560948502
10002522,NA,NA
10002517,247749.93501326503,7.180740277449879
10001002,1702217.5222750413,33.6706914533708
10003365,1287263.1997666205,36.7879763693335
10000988,1642931.091444866,38.2509437336602
10002607,203274.35150989477,5.371264516590426
10001000,NA,NA
10006671,0,0
10003445,833165.925224965,23.72769705684757
10003378,83747.3363244939,1.6716605482109477
10000869,76099.26768122072,1.194584967686676
10002309,0,0
10000822,NA,NA
10000810,0,0
10000802,1817459.7390361747,29.83460960795409
10005251,0,0
10000858,0,0
10006530,218805.39389272005,5.991189240976564
10000982,249235.15041808167,4.123518643186323
10003397,0,0
10005248,700870.9623620587,17.66174127767315
10003357,231242.76955142507,4.8153421124322735
10000904,0,0
10005252,245406.91804582867,6.5047019020807975
10005290,0,0
10000905,0,0
10002432,1677797.901280643,28.008454810200046
10003433,675027.0859670958,13.776229532353765
10005305,0,0
10002310,366664.57348707947,5.599112897580003
10000878,0,0
10000855,0,0
10006204,40474.21767841478,1.0461375097188927
10000789,258602.35405973642,6.127154669721754
10000774,0,0
10005328,0,0
10000901,274849.3452374989,6.5668241527090885
10005264,0,0
10006186,36336.63119584605,0.9917839999920731
10000793,733254.8076963215,15.895588783252295
10000050,101667.2931196218,2.967429472865942
10005324,0,0
10000014,12977.90970984746,0.26753101565175025
10000010,66309.48821110054,1.9106845848235046
10003367,0,0
10000013,1942663.5863429252,43.17469096163375
10005256,0,0
10000877,0,0
10003209,2395376.5354559766,48.84364867330678
10006615,0,0
10000983,0,0
10003349,0,0
10000196,12566.547606136042,0.24085915469332272
10001489,0,0
10001931,NA,NA
10003444,27458.976453426265,0.51236898942819
10005283,0,0
10000037,822643.8356669211,23.736073556952
10000002,1545400.1722698445,44.37221251886338
10006191,275207.3953501054,7.364730916869269
10000042,548223.799874503,14.890581353171603
10006674,817179.5128803628,24.68367955439235
10001102,16679.750840720844,0.4786348863676853
10001106,756790.1515003364,18.969022867675776
10006192,618685.3026407438,15.883577612831226
10006673,1532.3428127274663,0.043235742436331874
10000033,830800.8431367864,24.17121831214694
10000028,554075.3102692589,13.650306055852196
10003595,73499.58334693735,2.0429781335626664
10000799,690607.3836929213,12.187763269782138
10001731,833126.8085968936,17.274885974232753
10000057,NA,NA
10005642,528827.5683122404,10.197361896065095
10001739,1470930.6360352081,31.244045743324104
10004126,831566.66923297,24.022237744762936
10006595,14049.532299552538,0.3729862462240852
10001738,904262.328567634,20.627953626220727
10001742,209054.35508484408,4.140823171675696
10004137,0,0
10004138,0,0
10004140,594515.6585257179,13.28897005193589
10006594,324009.08502931334,7.982492951850989
10001977,88383.89237045503,1.9903841461555105
10005273,0,0
10000780,314563.03263822454,5.3216974759607885
10002344,690230.0943424124,19.841869982768156
10001158,1113250.3353458934,27.042518394712246
10000220,4432332.427112244,71.20448048589391
10006300,0,0
10006575,NA,NA
10006574,NA,NA
10003625,NA,NA
10006572,NA,NA
10001155,NA,NA
10000782,1219827.4798047354,22.724732654221132
10003629,NA,NA
10001154,0,0
10006578,0,0
10006571,NA,NA
10003628,NA,NA
10006581,554797.8397241151,16.201129440056455
10001766,149181.85882903112,3.1177657557260114
10001798,0,0
10004194,0,0
10002633,1291644.4275949202,29.51633473920299
10001709,NA,NA
10001014,4893710.8828551965,85.70100963467775
10003538,189460.7395218537,3.67170667343995
10001711,706453.686423448,11.400243512906425
10003492,105394.89851541491,2.051656226233665
10006664,1551908.478235624,30.62723717908677
10001015,372685.7629499665,8.773537613517373
10001717,130756.5143977165,2.8646768220954084
10001978,882892.6683858547,16.73724717013842
10000190,NA,NA
10001969,640422.2064541789,16.39211202856362
10001984,456268.0164118155,11.465747070338352
10000154,488095.9414066209,9.153907223345627
10000174,NA,NA
10000197,1132888.0542141048,22.35204484050651
10002726,0,0
10002905,229174.24015570772,4.308973110334975
10002920,NA,NA
10000185,1141595.738977301,22.56590650070563
10003253,97970.81297371331,2.6203487838955435
10000215,921923.8161148307,16.46942660628349
10000198,1225980.8379002162,30.11463874934489
10002784,38206.25051635367,0.9116565943426698
10002822,425256.6690717953,8.250209381033105
10000206,NA,NA
10002714,1348297.161130151,31.6402524517493
10001597,289968.5501304831,7.8605682872666405
10002916,0,0
10002857,NA,NA
10002928,0,0
10002835,36757.26895106884,0.9588938683683126
10002827,NA,NA
10002791,3402.1123606893484,0.07656477725544882
10000216,382849.64567515603,8.31165763830716
10002799,298314.5589530019,7.2439422133373395
10000209,192329.4978419412,3.9180697183725703
10000210,212230.7058236014,5.218494372999236
10002755,849015.3221798992,18.2190770749958
10000234,3305355.5706850267,64.01036439232388
10002886,2196161.603325863,53.13967527596183
10001274,385474.957884898,8.236074135515487
10000238,567559.4039768191,14.643320586265734
10000194,95368.11732328351,1.889673905702249
10001966,59218.88467305334,1.6054316923077645
10000161,399422.2063194753,10.312118009983587
10002838,4842758.880678522,98.39163953689688
10000203,NA,NA
10002828,NA,NA
10000152,36977.05085426714,0.7953005156766425
10002844,266123.191548717,5.641043714363536
10002858,NA,NA
10000248,414812.5684473128,7.8179375695019395
10002729,77119.48685621952,1.6709524392201611
10000208,0,0
10002725,0,0
10002876,46928.891086062045,1.0827313334988593
10002758,0,0
10002900,1027869.9355492677,22.134384236137556
10000156,NA,NA
10000199,NA,NA
10000175,0,0
10000229,NA,NA
10002802,NA,NA
10002940,NA,NA
10002731,102184.81561535138,1.9253338168943486
10002792,0,0
10000245,3143696.5970326005,69.35207437157983
10001735,1743340.5354226483,36.26317484222444
10001017,18352.876699704808,0.4073833014597032
10003590,1351867.0748571197,37.34375419422847
10001730,NA,NA
10003565,NA,NA
10003568,354492.72017631715,7.555919823422733
10003571,443295.9064314526,9.682200222915228
10001016,NA,NA
10000095,505717.0461373684,13.987447418763606
10001306,NA,NA
10000094,454377.6948958882,10.753911608737551
10003583,151700.7029964864,4.334048000824494
10002971,300773.678336416,7.31035887625273
10005749,882083.3762515002,23.647480175116566
10002955,788932.6566092973,22.131337896242265
10001310,NA,NA
10001298,352300.1759025048,7.22673657761842
10002958,1351762.098831916,34.89980584973045
10001295,0,0
10001294,327405.4650619457,7.068481439778068
10006363,64427.63696527878,1.2846693621297987
10002986,246410.67001436892,6.7639542022930845
10003048,NA,NA
10000709,NA,NA
10001302,0,0
10003074,31933.84623371165,0.7074501461808509
10000733,385658.2816504443,7.144448848881164
10003107,NA,NA
10003056,783315.0280732571,16.77119428333902
10003054,411398.6489539621,8.195490739268713
10001008,0,0
10003117,2009261.323069858,49.45031373623197
10000719,1107930.4322622772,23.650774672934084
10003062,41708.48947487826,0.8705037467218664
10003064,0,0
10003109,NA,NA
10000718,203097.69039585878,4.284379849233926
10000721,70884.2066413226,1.3069604291445323
10005227,1264443.412248827,33.59024785647671
10006641,3096.325579574737,0.08742878573853854
10003106,27945.637811509776,0.8176005242566993
10006644,13130.175608461424,0.3864940725341578
10003087,NA,NA
10001001,825362.1608372444,14.278438165309252
10002558,245336.41508475618,4.855217971594246
10003553,51734.35640905323,1.3708939319868794
10000098,329589.56542507734,6.747694870971458
10003556,37143.53087278897,0.802810062285685
10001138,212096.69329605633,4.002686871037444
10003558,0,0
10001141,1526897.658165865,29.90109103171386
10001147,NA,NA
10001132,0,0
10002671,0,0
10001921,35377.74645953579,0.9843439534324372
10002687,10223.445245969702,0.22683403034793648
10001142,1206203.1434275508,23.93238261521537
10002697,NA,NA
10001922,9385.31960115725,0.26153384131222746
10002685,74213.03263080126,2.036520940218359
10002676,NA,NA
10001129,680168.3820325284,13.699838506843282
10002691,0,0
10001128,NA,NA
10006651,67991.47793399912,1.6475625409455907
10001123,443001.7547297091,10.64788589913402
10001121,427457.51157074334,10.449148882361653
10001118,717799.680125568,20.3186852556413
10006652,0,0
10001120,0,0
10006388,0,0
10006649,57634.23625347478,1.2766450708615464
10003363,612757.1392317929,15.636345344866792
10000979,176243.53069660557,4.7400032222641295
10003405,113349.26135975584,3.008642684905655
10001708,NA,NA
10001720,990014.4368395667,25.36918950332632
10003507,714868.3017499902,12.147756255536995
10001530,0,0
10003505,NA,NA
10001716,0,0
10003515,101664.77942804298,2.3704879628837823
10003496,0,0
10001713,270695.2698384549,3.822690952711812
10000836,115133.45727855296,1.6373859423998123
10000850,747065.4211159183,19.077234861525184
10000851,687742.3494875563,17.56183855356406
10000817,NA,NA
10002341,1582097.4126947904,27.9190967941995
10000249,472990.4152410012,12.286897632996013
10000785,140368.21067228253,2.674237815425655
10003260,73428.01342704639,1.7113970549856066
10000786,155384.17257047963,3.0383218180440736
10000857,1076099.3997595466,18.70876311771752
10005282,0,0
10006347,0,0
10002322,486635.29991978727,8.071549245118021
10000811,0,0
10002353,0,0
10002349,366678.7552635276,9.204596598112126
10000790,2182486.7716797665,41.85927329165458
10000847,0,0
10006217,829566.3226485639,13.478985395225804
10002340,0,0
10001023,153082.24957085156,2.985011620778696
10001786,225173.8459466557,5.018476671546423
10006147,239328.40920841627,5.389632617593237
10000879,0,0
10006958,NA,NA
10000059,787227.4614135906,17.20596315605588
10000841,1262724.4526925117,22.023336520076654
10005299,46257.54356975344,1.1636008450887112
10006532,924840.7420397261,18.265457026300414
10001522,0,0
10000784,172039.3971328499,4.365714463298877
10000856,538815.2703810409,14.856562833451534
10006531,0,0
