object_id,avg_pm25
990,8.933333237965902
991,8.425000190734863
992,8.75
993,10.266666889190674
994,7.153333282470703
995,7.008333325386047
996,6.933333396911621
997,9.524999856948853
998,10.09333324432373
999,9.775000095367432
1000,9.933333158493042
1001,8.933333396911621
1002,7.2833333015441895
1003,8.549999952316284
1004,9.983333110809326
1005,9.916666507720947
1006,8.740000152587891
1007,7.006666660308838
1008,6.425000071525574
1009,9.924999952316284
1010,8.053333282470703
1011,9.733333110809326
1012,9.600000143051147
1013,9.691666841506958
1014,7.216666579246521
1015,8.799999952316284
1016,9.983333110809326
1017,8.658333539962769
1018,9.900000095367432
1019,8.441666841506958
1020,9.733333269755045
1021,9.641666650772095
1022,7.783333420753479
1023,8.725000143051147
1024,10.200000286102295
1025,10.466666460037231
1026,8.041666746139526
1027,9.600000143051147
1028,9.600000143051147
1029,9.486666488647462
1030,9.299999713897705
1031,7.941666603088379
1032,9.61333351135254
1033,7.241666674613953
1034,8.008333563804626
1035,8.90666675567627
1036,9.526666641235352
1037,6.9866667747497555
1038,8.913333320617676
1039,8.813333320617676
1040,9.29333324432373
1041,9.326666641235352
1042,9.049999952316284
1043,10.473333168029786
1044,8.688888867696127
1045,9.191666603088379
1046,7.366666793823242
1047,6.700000047683716
1048,7.391666650772095
1049,7.413333320617676
1050,7.166666698455811
1051,9.099999904632568
1052,10.066666841506958
1053,8.933333158493042
1054,7.866666674613953
1055,7.366666793823242
1056,7.0916666984558105
1057,7.299999952316284
1058,9.099999904632568
1059,10.449999809265137
1060,8.966666460037231
1061,8.308333158493042
1062,7.1916667222976685
1063,9.96666669845581
1064,7.579999923706055
1065,8.153333187103271
1066,6.839999866485596
1067,6.4333332777023315
1068,9.049999713897705
1069,8.233333110809326
1070,7.666666746139526
1071,7.191666603088379
1072,6.8416666984558105
1073,7.575000047683716
1074,7.046666622161865
1075,6.6777777671813965
1076,7.591666579246521
1077,9.258333206176758
1078,10.049999872843424
1079,10.09166669845581
1080,7.2833335399627686
1081,6.7600000381469725
1082,7.424999952316284
1083,9.106666564941406
1084,10.016666412353516
1085,7.4555557568868
1086,8.141666650772095
1087,7.316666841506958
1088,7.460000038146973
1089,7.920000171661377
1090,8.399999856948853
1091,7.691666603088379
1092,7.708333253860474
1093,7.566666603088379
1094,10.400000095367432
1095,6.708333253860474
1096,6.458333253860474
1097,7.4266668319702145
1098,7.526666736602783
1099,6.625
1100,7.544444561004639
1101,10.650000095367432
1102,10.700000047683716
1103,7.666666746139526
1104,7.616666674613953
1105,7.241666674613953
1106,7.59166693687439
1107,10.400000095367432
1108,10.799999952316284
1109,7.833333492279053
1110,7.391666769981384
1111,10.555555661519369
1112,7.8500001430511475
1113,7.483333349227905
1114,7.141666650772095
1115,7.816666603088379
1116,7.899999737739563
1117,7.899999737739563
1118,7.675000071525574
1119,7.080000114440918
1120,7.3
1121,7.191666603088379
1122,10.833333015441895
1123,7.333333492279053
1124,7.741666793823242
1125,7
1126,10.633333206176758
1127,10.766666603088378
1128,8.316666603088379
1129,7.641666650772095
1130,10.753333282470702
1131,10.713333129882813
1132,8.28333330154419
1133,7.224999904632568
1134,7.641666650772095
1135,7.641666650772095
1136,10.758333206176758
1137,10.616666793823242
1138,7.050000071525574
1139,8.566666603088379
1140,7.316666603088379
1141,7.458333134651184
1142,10.311111132303873
1143,6.844444592793782
1144,6.8750001192092896
1145,7.1583333015441895
1146,7.519999980926514
1147,7.5222221215566
1148,10.933333158493042
1149,6.7583335638046265
1150,6.8750001192092896
1151,7.526666641235352
1152,10.766666793823243
1153,7.5
1154,7.866666555404663
1155,6.6249998807907104
1156,10.733333587646484
1157,7.25
1158,7.77222204208374
1159,11.316666603088379
1160,7.773333168029785
1161,11.28333330154419
1162,11.133333444595337
1163,10.950000286102295
1164,9.299999952316284
1165,6.774999976158142
1166,7.766666650772095
1167,11.849999904632568
1168,7.726666641235352
1169,9.358333349227905
1170,7.016666769981384
1171,6.450000047683716
1172,8.016666769981384
1173,11.522222201029459
1174,10.858333110809326
1175,6.800000190734863
1176,6.8750001192092896
1177,7.825000047683716
1178,8.375
1179,10.933333396911621
1180,6.953333377838135
1181,7.3749998807907104
1182,11.641666650772095
1183,10.75
1184,10.75
1185,9.275000095367432
1186,7.6249998807907104
1187,10.666666746139526
1188,11.25
1189,11.293333435058594
1190,11.47499966621399
1191,11.526666641235352
1192,11.64666690826416
1193,10.741666793823242
1194,10.566666841506958
1195,11.03333330154419
1196,6.725000023841858
1197,6.858333468437195
1198,7.449999928474426
1199,8.791666746139526
1200,10.791666507720947
1201,8.125
1202,7.924999952316284
1203,10.759999847412109
1204,7.991666674613953
1205,7.558333396911621
1206,8
1207,7.933333396911621
1208,7.8750001192092896
1209,7.4666666984558105
1210,10.733333349227905
1211,10.858333349227905
1212,7.773333358764648
1213,7.858333468437195
1214,7.883333444595337
1215,7.141666650772095
1216,7.791666865348816
1217,7.183333396911621
1218,8.06666669845581
1219,7.741666913032532
1220,7.224999904632568
1221,7.822222073872884
1222,7.5333333015441895
1223,7.991666793823242
1224,7.7250001430511475
1225,9.641666650772095
1226,6.258333325386047
1227,7.733333468437195
1228,7.658333420753479
1229,7.866666793823242
1230,7.866666793823242
1231,7.773333549499512
1232,7.07333345413208
1233,7.3500001430511475
1234,7.366666793823242
1235,7.622222105662028
1236,7.3466668128967285
1237,7.646666526794434
1238,7.800000190734863
1239,7.279999923706055
1240,10.625
1241,7.458333373069763
1242,7.899999904632568
1243,7.625
1244,10.683333396911621
1245,7.200000047683716
1246,7.425000071525574
1247,7.449999928474426
1248,10.84166693687439
1249,7.8416664600372314
1250,7.2749998569488525
1251,10.125
1252,6.783333420753479
1253,6.519999980926514
1254,7.475000023841858
1255,8.846666526794433
1256,8.633333206176758
1257,7.259999942779541
1258,8.866666555404663
1259,10.760000228881836
1260,10.766666889190674
1261,7.083333253860474
1262,7.399999976158142
1263,8.19166648387909
1264,8.008333325386047
1265,6.816666603088379
1266,10.46666669845581
1267,10.641666650772095
1268,8.419999885559083
1269,10.626666641235351
1270,6.853333282470703
1271,10.450000047683716
1272,10.516666650772095
1273,10.775000095367432
1274,8.041666626930237
1275,10.926666831970214
1276,7.122222264607747
1277,8.511111577351889
1278,7
1279,7.699999928474426
1280,8.641666889190674
1281,7.4083333015441895
1282,7.506666660308838
1283,7.5583332777023315
1284,8.866666555404663
1285,8.641666889190674
1286,7.450000047683716
1287,7.43333330154419
1288,7.366666698455811
