object_id,wildfire_risk
1080,73.82456140350877
1081,0
1082,97.05263157894737
1083,39.45454545454545
1084,51.43859649122807
1085,62.758620689655174
1086,2.909090909090909
1087,49.96363636363636
1088,25.228070175438596
1089,74.625
1090,11.035087719298245
1091,28.875
1092,10.719298245614034
1093,14.232142857142858
1094,2.732142857142857
1095,17.527272727272727
1096,107.58928571428571
1097,18.11111111111111
1098,19.178571428571427
1099,71.66666666666667
1100,12.927272727272728
1101,0
1102,64.91379310344827
1103,7.214285714285714
1104,18.033898305084747
1105,17.157894736842106
1106,27.527272727272727
1107,26.927272727272726
1108,24
1109,118.72413793103448
1110,38.49122807017544
1111,13.017857142857142
1112,7.481481481481482
1113,4.140350877192983
1114,77.53703703703704
1115,13.859649122807017
1116,10.818181818181818
1117,10.43859649122807
1118,27.94736842105263
1119,33.345454545454544
1120,58.36842105263158
1121,21.736842105263158
1122,8.722222222222221
1123,41.981818181818184
1124,12.206896551724139
1125,91.14545454545454
1126,14.462962962962964
1127,0
1128,50.92857142857143
1129,17.305084745762713
1130,2.8214285714285716
1131,13.875
1132,38.527272727272724
1133,135.18965517241378
1134,34.280701754385966
1135,31.537037037037038
1136,5.745454545454545
1137,7.277777777777778
1138,41.107142857142854
1139,72.98214285714286
1140,34.892857142857146
1141,33.44642857142857
1142,147.59649122807016
1143,45.472727272727276
1144,44.775862068965516
1145,31.50943396226415
1146,16.785714285714285
1147,36.8
1148,8.333333333333334
1149,42.107142857142854
1150,42.578947368421055
1151,10.777777777777779
1152,53.714285714285715
1153,7.568965517241379
1154,26.64814814814815
1155,197.10344827586206
1156,80.28571428571429
1157,39.54385964912281
1158,16.63157894736842
1159,33.55555555555556
1160,14.574074074074074
1161,38
1162,86.55172413793103
1163,86.82142857142857
1164,114.46296296296296
1165,45.732142857142854
1166,17.375
1167,38.111111111111114
1168,16.166666666666668
1169,112.33928571428571
1170,24.140350877192983
1171,224.26415094339623
1172,13.543859649122806
1173,11.140350877192983
1174,123.63157894736842
1175,134.19642857142858
1176,49.771929824561404
1177,5.553571428571429
1178,14.036363636363637
1179,17.418181818181818
1180,95.63636363636364
1181,30.836363636363636
1182,28.25925925925926
1183,29.678571428571427
1184,30.303571428571427
1185,202.4814814814815
1186,34.410714285714285
1187,57.724137931034484
1188,17.879310344827587
1189,30.545454545454547
1190,55.280701754385966
1191,86.05454545454545
1192,90.87719298245614
1193,44.1578947368421
1194,48.08771929824562
1195,114.71929824561404
1196,106.64285714285714
